INDEX,Team_ID,Game_ID,GAME_DATE,TEAM,OPPONENT,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DATE,HOME,Game_Num
0,1610612737,0022100014,"OCT 21, 2021",ATL,DAL,W,1,0,1.0,240,45,94,0.479,15,35,0.429,8,9,0.889,6,49,55,31,8,9,13,16,113,2021-10-21,True,1
1,1610612737,0022100027,"OCT 23, 2021",ATL,CLE,L,1,1,0.5,240,38,99,0.384,10,34,0.294,9,15,0.6,17,37,54,20,5,3,9,23,95,2021-10-23,False,2
2,1610612737,0022100043,"OCT 25, 2021",ATL,DET,W,2,1,0.667,240,46,90,0.511,12,32,0.375,18,21,0.857,10,39,49,24,11,3,13,19,122,2021-10-25,True,3
3,1610612737,0022100059,"OCT 27, 2021",ATL,NOP,W,3,1,0.75,240,40,96,0.417,8,30,0.267,14,17,0.824,21,34,55,21,4,4,11,14,102,2021-10-27,False,4
4,1610612737,0022100066,"OCT 28, 2021",ATL,WAS,L,3,2,0.6,240,48,88,0.545,6,21,0.286,9,14,0.643,6,37,43,26,4,3,13,16,111,2021-10-28,False,5
5,1610612737,0022100082,"OCT 30, 2021",ATL,PHI,L,3,3,0.5,240,36,95,0.379,8,22,0.364,14,19,0.737,20,29,49,24,6,1,19,17,94,2021-10-30,False,6
6,1610612737,0022100097,"NOV 01, 2021",ATL,WAS,W,4,3,0.571,240,38,83,0.458,13,34,0.382,29,29,1.0,13,34,47,24,9,5,11,17,118,2021-11-01,True,7
7,1610612737,0022100113,"NOV 03, 2021",ATL,BKN,L,4,4,0.5,240,41,94,0.436,13,35,0.371,13,15,0.867,12,40,52,23,8,4,14,16,108,2021-11-03,False,8
8,1610612737,0022100120,"NOV 04, 2021",ATL,UTA,L,4,5,0.444,240,35,82,0.427,7,28,0.25,21,26,0.808,5,27,32,18,11,4,9,24,98,2021-11-04,True,9
9,1610612737,0022100137,"NOV 06, 2021",ATL,PHX,L,4,6,0.4,240,42,97,0.433,13,33,0.394,20,23,0.87,14,36,50,18,3,1,12,16,117,2021-11-06,False,10
10,1610612737,0022100152,"NOV 08, 2021",ATL,GSW,L,4,7,0.364,240,38,82,0.463,17,43,0.395,20,26,0.769,3,32,35,21,6,2,18,16,113,2021-11-08,False,11
11,1610612737,0022100156,"NOV 09, 2021",ATL,UTA,L,4,8,0.333,240,37,85,0.435,18,35,0.514,6,10,0.6,6,26,32,22,6,5,11,18,98,2021-11-09,False,12
12,1610612737,0022100182,"NOV 12, 2021",ATL,DEN,L,4,9,0.308,240,38,93,0.409,5,28,0.179,15,21,0.714,14,36,50,20,2,5,8,20,96,2021-11-12,False,13
13,1610612737,0022100193,"NOV 14, 2021",ATL,MIL,W,5,9,0.357,240,47,97,0.485,15,35,0.429,11,13,0.846,15,36,51,21,6,1,12,19,120,2021-11-14,True,14
14,1610612737,0022100202,"NOV 15, 2021",ATL,ORL,W,6,9,0.4,240,47,85,0.553,14,30,0.467,21,32,0.656,9,37,46,32,10,7,11,17,129,2021-11-15,True,15
15,1610612737,0022100215,"NOV 17, 2021",ATL,BOS,W,7,9,0.438,240,41,81,0.506,13,37,0.351,15,18,0.833,6,34,40,28,9,4,11,17,110,2021-11-17,True,16
16,1610612737,0022100242,"NOV 20, 2021",ATL,CHA,W,8,9,0.471,240,43,82,0.524,12,34,0.353,17,21,0.81,8,38,46,24,6,6,12,22,115,2021-11-20,True,17
17,1610612737,0022100255,"NOV 22, 2021",ATL,OKC,W,9,9,0.5,240,42,87,0.483,14,34,0.412,15,16,0.938,8,36,44,25,6,6,7,16,113,2021-11-22,True,18
18,1610612737,0022100277,"NOV 24, 2021",ATL,SAS,W,10,9,0.526,240,45,88,0.511,12,26,0.462,22,24,0.917,8,36,44,26,10,5,9,11,124,2021-11-24,False,19
19,1610612737,0022100285,"NOV 26, 2021",ATL,MEM,W,11,9,0.55,240,52,89,0.584,13,27,0.481,15,21,0.714,9,40,49,33,8,5,12,15,132,2021-11-26,False,20
20,1610612737,0022100293,"NOV 27, 2021",ATL,NYK,L,11,10,0.524,240,33,93,0.355,9,37,0.243,15,20,0.75,13,39,52,18,8,6,6,17,90,2021-11-27,True,21
21,1610612737,0022100319,"DEC 01, 2021",ATL,IND,W,12,10,0.545,240,44,86,0.512,16,33,0.485,10,12,0.833,7,34,41,24,4,8,13,15,114,2021-12-01,False,22
22,1610612737,0022100335,"DEC 03, 2021",ATL,PHI,L,12,11,0.522,240,31,76,0.408,10,28,0.357,24,30,0.8,11,36,47,20,5,3,14,20,96,2021-12-03,True,23
23,1610612737,0022100350,"DEC 05, 2021",ATL,CHA,L,12,12,0.5,240,48,93,0.516,17,37,0.459,14,18,0.778,10,35,45,29,4,3,10,19,127,2021-12-05,True,24
24,1610612737,0022100359,"DEC 06, 2021",ATL,MIN,W,13,12,0.52,240,40,90,0.444,25,49,0.51,16,19,0.842,11,38,49,31,5,8,10,20,121,2021-12-06,False,25
25,1610612737,0022100384,"DEC 10, 2021",ATL,BKN,L,13,13,0.5,240,37,94,0.394,11,34,0.324,20,24,0.833,16,33,49,21,10,3,14,19,105,2021-12-10,True,26
26,1610612737,0022100407,"DEC 13, 2021",ATL,HOU,L,13,14,0.481,240,42,85,0.494,15,39,0.385,27,31,0.871,8,32,40,20,9,6,12,26,126,2021-12-13,True,27
27,1610612737,0022100418,"DEC 15, 2021",ATL,ORL,W,14,14,0.5,240,42,85,0.494,11,31,0.355,16,16,1.0,6,34,40,25,11,5,13,16,111,2021-12-15,False,28
28,1610612737,0022100434,"DEC 17, 2021",ATL,DEN,L,14,15,0.483,240,41,88,0.466,7,24,0.292,26,34,0.765,10,27,37,22,6,3,15,17,115,2021-12-17,True,29
29,1610612737,0022100470,"DEC 22, 2021",ATL,ORL,L,14,16,0.467,240,32,80,0.4,12,31,0.387,22,29,0.759,13,36,49,21,4,8,14,19,98,2021-12-22,True,30
30,1610612737,0022100478,"DEC 23, 2021",ATL,PHI,W,15,16,0.484,240,37,82,0.451,7,24,0.292,17,19,0.895,11,35,46,20,5,4,10,19,98,2021-12-23,False,31
31,1610612737,0022100488,"DEC 25, 2021",ATL,NYK,L,15,17,0.469,240,33,87,0.379,13,38,0.342,8,14,0.571,8,38,46,23,8,5,12,12,87,2021-12-25,False,32
32,1610612737,0022100502,"DEC 27, 2021",ATL,CHI,L,15,18,0.455,240,40,89,0.449,15,34,0.441,23,26,0.885,11,34,45,22,3,5,10,14,118,2021-12-27,True,33
33,1610612737,0022100519,"DEC 29, 2021",ATL,CHI,L,15,19,0.441,240,44,92,0.478,11,26,0.423,18,26,0.692,10,27,37,26,6,3,11,17,117,2021-12-29,False,34
34,1610612737,0022100533,"DEC 31, 2021",ATL,CLE,W,16,19,0.457,240,43,97,0.443,16,38,0.421,19,21,0.905,14,30,44,23,8,4,2,23,121,2021-12-31,False,35
35,1610612737,0022100560,"JAN 03, 2022",ATL,POR,L,16,20,0.444,240,48,88,0.545,14,41,0.341,21,24,0.875,9,30,39,31,6,1,12,24,131,2022-01-03,False,36
36,1610612737,0022100577,"JAN 05, 2022",ATL,SAC,W,17,20,0.459,240,39,86,0.453,8,30,0.267,22,30,0.733,10,38,48,20,8,5,10,14,108,2022-01-05,False,37
37,1610612737,0022100589,"JAN 07, 2022",ATL,LAL,L,17,21,0.447,240,43,96,0.448,13,36,0.361,19,27,0.704,13,41,54,29,3,0,15,18,118,2022-01-07,False,38
38,1610612737,0022100597,"JAN 09, 2022",ATL,LAC,L,17,22,0.436,240,35,78,0.449,7,26,0.269,16,19,0.842,6,33,39,19,6,2,13,14,93,2022-01-09,False,39
39,1610612737,0022100621,"JAN 12, 2022",ATL,MIA,L,17,23,0.425,240,31,82,0.378,13,45,0.289,16,23,0.696,6,31,37,20,8,3,14,15,91,2022-01-12,True,40
40,1610612737,0022100636,"JAN 14, 2022",ATL,MIA,L,17,24,0.415,240,38,79,0.481,16,38,0.421,26,30,0.867,9,25,34,26,6,6,15,27,118,2022-01-14,False,41
41,1610612737,0022100643,"JAN 15, 2022",ATL,NYK,L,17,25,0.405,240,40,80,0.5,16,44,0.364,12,17,0.706,4,27,31,23,5,5,9,20,108,2022-01-15,True,42
42,1610612737,0022100660,"JAN 17, 2022",ATL,MIL,W,18,25,0.419,240,38,86,0.442,15,36,0.417,30,32,0.938,10,36,46,25,7,8,13,18,121,2022-01-17,True,43
43,1610612737,0022100670,"JAN 19, 2022",ATL,MIN,W,19,25,0.432,240,45,86,0.523,15,38,0.395,29,33,0.879,8,31,39,34,7,9,11,23,134,2022-01-19,True,44
44,1610612737,0022100687,"JAN 21, 2022",ATL,MIA,W,20,25,0.444,240,38,68,0.559,14,33,0.424,20,24,0.833,6,30,36,26,3,1,16,17,110,2022-01-21,True,45
45,1610612737,0022100703,"JAN 23, 2022",ATL,CHA,W,21,25,0.457,240,40,88,0.455,15,39,0.385,18,24,0.75,7,38,45,25,12,6,10,22,113,2022-01-23,False,46
46,1610612737,0022100725,"JAN 26, 2022",ATL,SAC,W,22,25,0.468,240,48,90,0.533,12,36,0.333,13,17,0.765,6,42,48,29,9,2,8,18,121,2022-01-26,True,47
47,1610612737,0022100737,"JAN 28, 2022",ATL,BOS,W,23,25,0.479,240,41,89,0.461,12,31,0.387,14,20,0.7,9,34,43,19,10,11,11,21,108,2022-01-28,True,48
48,1610612737,0022100751,"JAN 30, 2022",ATL,LAL,W,24,25,0.49,240,49,84,0.583,10,31,0.323,21,32,0.656,8,37,45,31,7,0,12,21,129,2022-01-30,True,49
49,1610612737,0022100767,"JAN 31, 2022",ATL,TOR,L,24,26,0.48,240,37,81,0.457,12,32,0.375,14,16,0.875,5,41,46,28,6,5,15,20,100,2022-01-31,True,50
50,1610612737,0022100783,"FEB 03, 2022",ATL,PHX,W,25,26,0.49,240,44,84,0.524,20,40,0.5,16,22,0.727,6,35,41,25,6,1,15,21,124,2022-02-03,True,51
51,1610612737,0022100790,"FEB 04, 2022",ATL,TOR,L,25,27,0.481,240,43,93,0.462,9,29,0.31,19,21,0.905,13,27,40,27,12,4,9,16,114,2022-02-04,False,52
52,1610612737,0022100807,"FEB 06, 2022",ATL,DAL,L,25,28,0.472,240,37,95,0.389,5,25,0.2,15,16,0.938,15,35,50,21,7,4,12,18,94,2022-02-06,False,53
53,1610612737,0022100816,"FEB 08, 2022",ATL,IND,W,26,28,0.481,240,52,90,0.578,17,33,0.515,12,16,0.75,10,33,43,36,8,7,14,26,133,2022-02-08,True,54
54,1610612737,0022100841,"FEB 11, 2022",ATL,SAS,L,26,29,0.473,240,47,103,0.456,14,43,0.326,13,15,0.867,17,32,49,28,10,5,14,18,121,2022-02-11,True,55
55,1610612737,0022100856,"FEB 13, 2022",ATL,BOS,L,26,30,0.464,240,34,93,0.366,12,38,0.316,15,15,1.0,11,37,48,18,6,3,13,22,95,2022-02-13,False,56
56,1610612737,0022100867,"FEB 15, 2022",ATL,CLE,W,27,30,0.474,240,43,80,0.538,14,33,0.424,24,27,0.889,7,28,35,25,9,4,11,18,124,2022-02-15,True,57
57,1610612737,0022100874,"FEB 16, 2022",ATL,ORL,W,28,30,0.483,240,45,90,0.5,18,33,0.545,22,28,0.786,13,34,47,23,7,6,11,20,130,2022-02-16,False,58
58,1610612737,0022100891,"FEB 24, 2022",ATL,CHI,L,28,31,0.475,240,41,97,0.423,8,28,0.286,18,27,0.667,13,32,45,20,2,3,9,18,108,2022-02-24,False,59
59,1610612737,0022100906,"FEB 26, 2022",ATL,TOR,W,29,31,0.483,240,48,83,0.578,13,31,0.419,18,22,0.818,5,40,45,27,8,8,12,19,127,2022-02-26,True,60
60,1610612737,0022100927,"MAR 01, 2022",ATL,BOS,L,29,32,0.475,240,36,83,0.434,7,31,0.226,19,24,0.792,5,32,37,15,8,4,9,20,98,2022-03-01,False,61
61,1610612737,0022100710,"MAR 03, 2022",ATL,CHI,W,30,32,0.484,240,44,84,0.524,18,40,0.45,24,28,0.857,8,25,33,26,7,3,5,15,130,2022-03-03,True,62
62,1610612737,0022100948,"MAR 04, 2022",ATL,WAS,W,31,32,0.492,240,38,91,0.418,13,36,0.361,28,34,0.824,13,26,39,18,6,5,4,16,117,2022-03-04,False,63
63,1610612737,0022100968,"MAR 07, 2022",ATL,DET,L,31,33,0.484,265,42,93,0.452,11,38,0.289,15,22,0.682,13,35,48,28,3,6,13,25,110,2022-03-07,False,64
64,1610612737,0022100984,"MAR 09, 2022",ATL,MIL,L,31,34,0.477,240,43,86,0.5,11,38,0.289,18,22,0.818,7,37,44,26,6,3,9,20,115,2022-03-09,False,65
65,1610612737,0022100996,"MAR 11, 2022",ATL,LAC,W,32,34,0.485,240,43,90,0.478,9,31,0.29,17,19,0.895,15,32,47,28,5,3,10,19,112,2022-03-11,True,66
66,1610612737,0022101016,"MAR 13, 2022",ATL,IND,W,33,34,0.493,240,46,84,0.548,17,38,0.447,22,24,0.917,9,27,36,27,9,3,11,21,131,2022-03-13,True,67
67,1610612737,0022101021,"MAR 14, 2022",ATL,POR,W,34,34,0.5,240,40,109,0.367,12,48,0.25,30,32,0.938,17,32,49,28,13,6,4,15,122,2022-03-14,True,68
68,1610612737,0022101033,"MAR 16, 2022",ATL,CHA,L,34,35,0.493,240,40,93,0.43,13,37,0.351,13,14,0.929,12,31,43,28,6,2,12,23,106,2022-03-16,False,69
69,1610612737,0022101047,"MAR 18, 2022",ATL,MEM,W,35,35,0.5,240,45,91,0.495,13,28,0.464,17,21,0.81,7,33,40,28,12,6,9,20,120,2022-03-18,True,70
70,1610612737,0022101064,"MAR 20, 2022",ATL,NOP,L,35,36,0.493,240,41,87,0.471,10,32,0.313,20,23,0.87,7,33,40,22,7,4,16,22,112,2022-03-20,True,71
71,1610612737,0022101081,"MAR 22, 2022",ATL,NYK,W,36,36,0.5,240,40,81,0.494,15,36,0.417,22,27,0.815,10,33,43,26,7,5,14,18,117,2022-03-22,False,72
72,1610612737,0022101085,"MAR 23, 2022",ATL,DET,L,36,37,0.493,240,37,92,0.402,14,44,0.318,13,15,0.867,9,31,40,21,8,3,14,17,101,2022-03-23,False,73
73,1610612737,0022101102,"MAR 25, 2022",ATL,GSW,W,37,37,0.5,240,46,89,0.517,14,37,0.378,15,19,0.789,12,32,44,27,11,4,11,18,121,2022-03-25,True,74
74,1610612737,0022101124,"MAR 28, 2022",ATL,IND,W,38,37,0.507,240,47,86,0.547,17,35,0.486,21,26,0.808,13,27,40,32,11,4,13,19,132,2022-03-28,False,75
75,1610612737,0022101143,"MAR 30, 2022",ATL,OKC,W,39,37,0.513,240,49,91,0.538,18,39,0.462,20,22,0.909,6,37,43,28,10,4,12,19,136,2022-03-30,False,76
76,1610612737,0022100452,"MAR 31, 2022",ATL,CLE,W,40,37,0.519,240,45,91,0.495,17,39,0.436,24,28,0.857,12,36,48,27,7,4,8,22,131,2022-03-31,True,77
77,1610612737,0022101163,"APR 02, 2022",ATL,BKN,W,41,37,0.526,240,36,86,0.419,13,41,0.317,37,49,0.755,10,44,54,18,10,4,6,18,122,2022-04-02,True,78
78,1610612737,0022101182,"APR 05, 2022",ATL,TOR,L,41,38,0.519,240,43,94,0.457,14,37,0.378,8,12,0.667,10,33,43,31,5,4,7,22,108,2022-04-05,False,79
79,1610612737,0022101192,"APR 06, 2022",ATL,WAS,W,42,38,0.525,240,43,92,0.467,16,39,0.41,16,19,0.842,7,32,39,26,11,1,6,13,118,2022-04-06,True,80
80,1610612737,0022101207,"APR 08, 2022",ATL,MIA,L,42,39,0.519,240,42,88,0.477,8,34,0.235,17,19,0.895,13,30,43,17,9,0,14,23,109,2022-04-08,False,81
81,1610612737,0022101221,"APR 10, 2022",ATL,HOU,W,43,39,0.524,240,45,87,0.517,21,38,0.553,19,24,0.792,13,37,50,29,4,4,12,19,130,2022-04-10,False,82
82,1610612738,0022100005,"OCT 20, 2021",BOS,NYK,L,0,1,0.0,290,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24,134,2021-10-20,False,1
83,1610612738,0022100020,"OCT 22, 2021",BOS,TOR,L,0,2,0.0,240,32,82,0.39,11,34,0.324,8,11,0.727,10,32,42,19,6,12,25,19,83,2021-10-22,True,2
84,1610612738,0022100037,"OCT 24, 2021",BOS,HOU,W,1,2,0.333,240,38,86,0.442,15,47,0.319,16,20,0.8,6,37,43,22,10,6,11,22,107,2021-10-24,False,3
85,1610612738,0022100041,"OCT 25, 2021",BOS,CHA,W,2,2,0.5,265,50,101,0.495,19,50,0.38,21,25,0.84,11,42,53,33,8,9,12,23,140,2021-10-25,False,4
86,1610612738,0022100056,"OCT 27, 2021",BOS,WAS,L,2,3,0.4,240,37,85,0.435,10,29,0.345,23,28,0.821,10,27,37,18,9,5,13,21,107,2021-10-27,True,5
87,1610612738,0022100078,"OCT 30, 2021",BOS,WAS,L,2,4,0.333,290,44,107,0.411,2,26,0.077,22,25,0.88,8,46,54,23,8,10,11,32,112,2021-10-30,False,6
88,1610612738,0022100098,"NOV 01, 2021",BOS,CHI,L,2,5,0.286,240,42,96,0.438,15,33,0.455,15,20,0.75,13,25,38,20,10,1,9,15,114,2021-11-01,True,7
89,1610612738,0022100110,"NOV 03, 2021",BOS,ORL,W,3,5,0.375,240,33,79,0.418,10,37,0.27,16,25,0.64,9,41,50,24,7,9,11,20,92,2021-11-03,False,8
90,1610612738,0022100121,"NOV 04, 2021",BOS,MIA,W,4,5,0.444,240,31,78,0.397,16,41,0.39,17,20,0.85,11,35,46,16,7,4,16,16,95,2021-11-04,False,9
91,1610612738,0022100136,"NOV 06, 2021",BOS,DAL,L,4,6,0.4,240,42,86,0.488,9,31,0.29,11,16,0.688,8,28,36,20,6,2,11,14,104,2021-11-06,False,10
92,1610612738,0022100160,"NOV 10, 2021",BOS,TOR,W,5,6,0.455,240,42,94,0.447,10,29,0.345,10,15,0.667,12,32,44,21,10,5,15,13,104,2021-11-10,True,11
93,1610612738,0022100175,"NOV 12, 2021",BOS,MIL,W,6,6,0.5,265,47,96,0.49,12,41,0.293,16,18,0.889,16,37,53,22,5,7,16,12,122,2021-11-12,True,12
94,1610612738,0022100190,"NOV 13, 2021",BOS,CLE,L,6,7,0.462,240,33,78,0.423,6,23,0.261,17,18,0.944,10,37,47,20,7,3,19,16,89,2021-11-13,False,13
95,1610612738,0022100199,"NOV 15, 2021",BOS,CLE,W,7,7,0.5,240,36,78,0.462,10,29,0.345,16,20,0.8,6,40,46,23,7,6,14,16,98,2021-11-15,False,14
96,1610612738,0022100215,"NOV 17, 2021",BOS,ATL,L,7,8,0.467,240,37,84,0.44,11,41,0.268,14,17,0.824,12,30,42,24,9,2,14,17,99,2021-11-17,False,15
97,1610612738,0022100232,"NOV 19, 2021",BOS,LAL,W,8,8,0.5,240,44,88,0.5,11,30,0.367,31,38,0.816,12,39,51,22,7,2,12,20,130,2021-11-19,True,16
98,1610612738,0022100243,"NOV 20, 2021",BOS,OKC,W,9,8,0.529,240,41,88,0.466,17,39,0.436,12,14,0.857,8,40,48,28,4,7,7,11,111,2021-11-20,True,17
99,1610612738,0022100256,"NOV 22, 2021",BOS,HOU,W,10,8,0.556,240,39,92,0.424,12,35,0.343,18,19,0.947,11,47,58,19,10,3,14,24,108,2021-11-22,True,18
100,1610612738,0022100270,"NOV 24, 2021",BOS,BKN,L,10,9,0.526,240,34,91,0.374,11,48,0.229,25,28,0.893,15,30,45,25,6,5,11,24,104,2021-11-24,True,19
101,1610612738,0022100287,"NOV 26, 2021",BOS,SAS,L,10,10,0.5,240,34,92,0.37,10,34,0.294,10,15,0.667,12,39,51,20,4,8,10,20,88,2021-11-26,False,20
102,1610612738,0022100302,"NOV 28, 2021",BOS,TOR,W,11,10,0.524,240,34,82,0.415,12,34,0.353,29,31,0.935,12,41,53,24,5,3,17,19,109,2021-11-28,False,21
103,1610612738,0022100322,"DEC 01, 2021",BOS,PHI,W,12,10,0.545,240,33,79,0.418,11,28,0.393,11,15,0.733,4,42,46,18,5,8,13,15,88,2021-12-01,True,22
104,1610612738,0022100339,"DEC 03, 2021",BOS,UTA,L,12,11,0.522,240,47,91,0.516,14,39,0.359,22,22,1.0,5,25,30,23,9,3,6,22,130,2021-12-03,False,23
105,1610612738,0022100347,"DEC 04, 2021",BOS,POR,W,13,11,0.542,240,49,87,0.563,21,37,0.568,26,29,0.897,12,34,46,26,5,7,11,21,145,2021-12-04,False,24
106,1610612738,0022100365,"DEC 07, 2021",BOS,LAL,L,13,12,0.52,240,36,82,0.439,10,33,0.303,20,29,0.69,7,27,34,27,8,4,13,16,102,2021-12-07,False,25
107,1610612738,0022100378,"DEC 08, 2021",BOS,LAC,L,13,13,0.5,240,41,86,0.477,10,32,0.313,19,21,0.905,14,33,47,26,11,3,22,21,111,2021-12-08,False,26
108,1610612738,0022100390,"DEC 10, 2021",BOS,PHX,L,13,14,0.481,240,35,93,0.376,4,26,0.154,16,24,0.667,15,31,46,13,7,6,13,17,90,2021-12-10,False,27
109,1610612738,0022100408,"DEC 13, 2021",BOS,MIL,W,14,14,0.5,240,43,86,0.5,20,47,0.426,11,13,0.846,7,33,40,31,6,5,11,15,117,2021-12-13,True,28
110,1610612738,0022100435,"DEC 17, 2021",BOS,GSW,L,14,15,0.483,240,36,82,0.439,15,41,0.366,20,29,0.69,11,34,45,20,5,2,16,19,107,2021-12-17,True,29
111,1610612738,0022100445,"DEC 18, 2021",BOS,NYK,W,15,15,0.5,240,42,89,0.472,17,45,0.378,13,17,0.765,12,33,45,23,6,3,12,20,114,2021-12-18,True,30
112,1610612738,0022100457,"DEC 20, 2021",BOS,PHI,L,15,16,0.484,240,38,82,0.463,7,27,0.259,20,25,0.8,11,31,42,16,9,5,18,23,103,2021-12-20,True,31
113,1610612738,0022100471,"DEC 22, 2021",BOS,CLE,W,16,16,0.5,240,43,92,0.467,11,30,0.367,14,18,0.778,12,36,48,24,12,5,13,24,111,2021-12-22,True,32
114,1610612738,0022100489,"DEC 25, 2021",BOS,MIL,L,16,17,0.485,240,38,89,0.427,17,45,0.378,20,24,0.833,11,33,44,24,9,8,14,23,113,2021-12-25,False,33
115,1610612738,0022100503,"DEC 27, 2021",BOS,MIN,L,16,18,0.471,240,33,89,0.371,16,47,0.34,21,28,0.75,15,38,53,23,8,10,14,16,103,2021-12-27,False,34
116,1610612738,0022100518,"DEC 29, 2021",BOS,LAC,L,16,19,0.457,240,35,101,0.347,4,42,0.095,8,11,0.727,21,29,50,19,8,8,8,16,82,2021-12-29,True,35
117,1610612738,0022100529,"DEC 31, 2021",BOS,PHX,W,17,19,0.472,240,45,83,0.542,10,27,0.37,23,26,0.885,13,38,51,28,6,7,17,18,123,2021-12-31,True,36
118,1610612738,0022100546,"JAN 02, 2022",BOS,ORL,W,18,19,0.486,265,39,86,0.453,13,36,0.361,25,28,0.893,9,37,46,25,5,10,21,23,116,2022-01-02,True,37
119,1610612738,0022100570,"JAN 05, 2022",BOS,SAS,L,18,20,0.474,240,40,90,0.444,9,28,0.321,8,9,0.889,13,28,41,19,10,9,8,12,97,2022-01-05,True,38
120,1610612738,0022100578,"JAN 06, 2022",BOS,NYK,L,18,21,0.462,240,38,80,0.475,17,45,0.378,12,13,0.923,8,30,38,22,5,10,12,16,105,2022-01-06,False,39
121,1610612738,0022100595,"JAN 08, 2022",BOS,NYK,W,19,21,0.475,240,36,76,0.474,12,29,0.414,15,17,0.882,9,36,45,26,8,8,10,15,99,2022-01-08,True,40
122,1610612738,0022100609,"JAN 10, 2022",BOS,IND,W,20,21,0.488,265,35,88,0.398,8,28,0.286,23,28,0.821,12,41,53,17,10,6,20,19,101,2022-01-10,True,41
123,1610612738,0022100618,"JAN 12, 2022",BOS,IND,W,21,21,0.5,240,40,78,0.513,18,38,0.474,21,25,0.84,7,30,37,23,6,5,11,22,119,2022-01-12,False,42
124,1610612738,0022100635,"JAN 14, 2022",BOS,PHI,L,21,22,0.488,240,37,78,0.474,11,31,0.355,14,18,0.778,7,37,44,20,4,4,20,21,99,2022-01-14,False,43
125,1610612738,0022100647,"JAN 15, 2022",BOS,CHI,W,22,22,0.5,240,44,90,0.489,9,26,0.346,17,19,0.895,17,33,50,27,6,6,11,15,114,2022-01-15,True,44
126,1610612738,0022100654,"JAN 17, 2022",BOS,NOP,W,23,22,0.511,240,38,80,0.475,10,32,0.313,18,20,0.9,5,42,47,22,6,4,14,18,104,2022-01-17,True,45
127,1610612738,0022100671,"JAN 19, 2022",BOS,CHA,L,23,23,0.5,240,39,90,0.433,14,46,0.304,10,13,0.769,8,30,38,27,8,3,14,20,102,2022-01-19,True,46
128,1610612738,0022100688,"JAN 21, 2022",BOS,POR,L,23,24,0.489,240,37,82,0.451,11,37,0.297,20,23,0.87,8,34,42,25,7,7,11,24,105,2022-01-21,True,47
129,1610612738,0022100699,"JAN 23, 2022",BOS,WAS,W,24,24,0.5,240,40,90,0.444,19,39,0.487,17,21,0.81,11,46,57,26,5,3,13,16,116,2022-01-23,False,48
130,1610612738,0022100717,"JAN 25, 2022",BOS,SAC,W,25,24,0.51,240,51,103,0.495,20,45,0.444,6,7,0.857,17,50,67,32,6,6,11,12,128,2022-01-25,True,49
131,1610612738,0022100737,"JAN 28, 2022",BOS,ATL,L,25,25,0.5,240,30,86,0.349,7,36,0.194,25,27,0.926,16,36,52,15,5,8,16,25,92,2022-01-28,False,50
132,1610612738,0022100745,"JAN 29, 2022",BOS,NOP,W,26,25,0.51,240,43,81,0.531,14,41,0.341,7,11,0.636,6,37,43,31,6,7,14,19,107,2022-01-29,False,51
133,1610612738,0022100762,"JAN 31, 2022",BOS,MIA,W,27,25,0.519,240,44,84,0.524,16,42,0.381,18,27,0.667,9,35,44,24,9,6,10,15,122,2022-01-31,True,52
134,1610612738,0022100775,"FEB 02, 2022",BOS,CHA,W,28,25,0.528,240,42,82,0.512,14,36,0.389,15,17,0.882,6,36,42,31,9,5,18,21,113,2022-02-02,True,53
135,1610612738,0022100788,"FEB 04, 2022",BOS,DET,W,29,25,0.537,240,37,82,0.451,9,28,0.321,19,25,0.76,11,44,55,23,4,9,13,17,102,2022-02-04,False,54
136,1610612738,0022100806,"FEB 06, 2022",BOS,ORL,W,30,25,0.545,240,45,99,0.455,13,46,0.283,13,14,0.929,16,39,55,29,9,6,14,17,116,2022-02-06,False,55
137,1610612738,0022100817,"FEB 08, 2022",BOS,BKN,W,31,25,0.554,240,50,91,0.549,14,40,0.35,12,16,0.75,11,41,52,32,6,8,13,14,126,2022-02-08,False,56
138,1610612738,0022100842,"FEB 11, 2022",BOS,DEN,W,32,25,0.561,240,38,96,0.396,10,37,0.27,22,30,0.733,18,36,54,24,13,8,12,20,108,2022-02-11,True,57
139,1610612738,0022100856,"FEB 13, 2022",BOS,ATL,W,33,25,0.569,240,36,85,0.424,11,38,0.289,22,27,0.815,12,42,54,21,5,6,12,15,105,2022-02-13,True,58
140,1610612738,0022100869,"FEB 15, 2022",BOS,PHI,W,34,25,0.576,240,46,82,0.561,25,45,0.556,18,22,0.818,7,44,51,28,2,10,9,25,135,2022-02-15,False,59
141,1610612738,0022100875,"FEB 16, 2022",BOS,DET,L,34,26,0.567,240,42,77,0.545,13,32,0.406,14,18,0.778,2,28,30,29,8,6,15,14,111,2022-02-16,True,60
142,1610612738,0022100890,"FEB 24, 2022",BOS,BKN,W,35,26,0.574,240,46,85,0.541,17,42,0.405,20,27,0.741,8,40,48,28,9,3,13,20,129,2022-02-24,False,61
143,1610612738,0022100905,"FEB 26, 2022",BOS,DET,W,36,26,0.581,240,42,88,0.477,10,26,0.385,19,21,0.905,10,27,37,31,5,6,10,21,113,2022-02-26,False,62
